"word_id","ref_id","setting_id","translate"
31788,3,1,"preferivelmente, de preferência"
29703,3,2,"Calçada, pavimento, assoalho"
45561,3,3,"dentro de, em"
41219,3,3,"arrumar ordenar arranjar"
69159,3,2,"mantimentos, compras (mercado)"
51323,3,2,"lembrou (-se)"
5128,3,1,"uva-do-monte"
38465,3,1,"mimado, estragado, estragou"
18473,3,3,"moer,triturar, puverizar, rotina"
43253,3,2,"cruel, indelicado, grosseiro"
223848,3,1,"carta de crédito"
92344,3,1,"óculos de proteção"
21436016,3,1,"aumento do capital"
9090,3,2,"complexo, composto, mistura"
55439,3,2,"queixa, acusação, lamento"
3597,3,2,"pó vulcanico, cinza"
26476,3,1,"intérprete, porta-voz"
23568,3,2,"coleira, atar, trela"
51161,3,1,"ser bem sucedido"
37772,3,1,"tirar uma (soneca)"
224568,3,1,"pão de trigo"
54579,3,1,"paradas de sucesso"
56905,3,1,"a mais alta"
23511,3,2,"colocando, preparando, deitando"
44677,3,2,"Aquecimento / Aquecendo"
480914,3,1,"cacho de uvas"
54955,3,1,"chief executive officer"
28191,3,3,"SI MESMO,A SI"
3611,3,1,"em terra firme"
39397,3,2,"façanha, truque publicitário"
66473,3,2,"taxas, honorários, salários"
19217,3,2,"Feno, palha, relva"
21743,3,2,"instante, momento, imediato"
35827,3,1,"fazer careta, carranca"
7065,3,2,"cuidadosamente,com zelo,amorosamente,meticulosamente,de perto"
39728,3,2,"alegre, festivo, ensolarado"
55536,3,2,"mangos, contos, paus"
30144,3,1,"privilégio, vantagem, benefício"
225660,3,1,"prestes a fazer"
4688,3,4,"bater, batida, ritmo"
9539,3,2,"Desprezo, desdém, desacato"
12609406,3,1,"tamanho dos dados"
62698,3,1,"falta de vontade"
20943,3,1,"inexato, impreciso, incorreto."
54694,3,2,"naipe de paus"
28628,3,2,"perspectiva, visão, previsão"
18938,3,1,"dividir a metade"
56057,3,1,"sugerem, propõe, oferece"
11560,3,2,"legado, transferir, morte"
55005,3,3,"alunos / aprendizes"
26467,3,1,"Fúnebre, lúgubre, tristonho"
23480,3,2,"legal, legítimo, lícito"
104273,3,1,"regresso a casa"
474334,3,1,"substituto de açúcar"
158873,3,3,"corpo em construção"
18149,3,2,"ganso, marreco, otário"
61460,3,1,"dores de cabeça"
50026,3,1,"à medida que"
71940,3,1,"lutando / agarrando"
56597,3,4,"lamentarse, reclamare, protestare"
104588,3,1,"laughing out loud"
45952,3,1,"gema de ovo"
474317,3,1,"chá de limão"
14865,3,5,"toda a pessoa"
16572,3,3,"folk; popular; folclórica"
18146,3,2,"Bobo, pateta, estupido"
5499,3,3,"começar a florir"
16553,3,3,"neblina, névoa, bruma"
30012,3,2,"vigor, vitalidade, energia"
2301,3,3,"estar de acordo"
5892,3,2,"saltando, pulando, saltitando"
275099,3,1,"fones de ouvido"
181014,3,1,"bala de canhão"
1906,3,4,"do outro lado"
13967,3,3,"idoso, velho, primogênito"
2162,3,2,"afeição, afeto, carinho"
17596,3,2,"encontro, reunião, assembleia"
24586,3,2,"senhora, madame, dama"
13270,3,2,"peça para teatro"
54932,3,2,"lição de casa"
2247,3,2,"idoso, velho, primogênito"
7843607,3,1,"local da loja"
10281,3,1,"fresta, dobra, ruga"
21137,3,2,"mais e mais"
16408,3,2,"flutuar , esvoaçar"
54100,3,1,"apresentou , introduziu"
4922,3,2,"tirar proveito de"
9486,3,1,"constrangimento; restrição; limite"
30870,3,2,"praga, peste, afligir"
12926,3,3,"não faz, nem"
37620,3,2,"cadela, mulher porca"
3269,3,2,"Inscrição, aplicação, requerimento"
46178,3,1,"trabalho de arte"
16749,3,3,"para sempre, eternamente"
19844,3,3,"buraco, furo, abertura"
67422,3,1,"peitoril da janela"
45800,3,1,"remexer, contorcer-se"
41166,3,1,"baque, murro, soco"
32545,3,2,"bar, cervejaria "
6905,3,1,"fábrica de conservas"
51368,3,2,"lutar, se debater"
45483,3,2,"piscar um olho"
27620,3,3,"em parte alguma"
324001,3,1,"costeleta de vitela"
921239,3,1,"cortadores de grama"
9153,3,3,"concernente, preocupado, ansioso"
174424,3,1,"decifrar, supor, compreender"
23352,3,2,"gola (da camisa)"
51987,3,2,"Desafiado, contestado, provocado"
104845,3,1,"banalização, simplificação extrema"
49659,3,1,"largura de banda"
21836,3,2,"intenção, pretensão (pretender)"
52909,3,1,"em companhia de"
106559,3,1,"bolo de carne"
178202,3,1,"sócio, parte interessada"
31063,3,2,"arrancar, colher, depenar"
20208,3,1,"matiz, tonalidade; colorir"
47732,3,2,"urinar, fazer xixi"
6201,3,2,"fragil, quebradiço "
16591,3,1,"carinho, afeto, ternura"
476119,3,1,"ligação em ponte"
50735,3,2,"pai e mãe"
5379,3,1,"estrondoso, ruidoso; descarado"
435524,3,1,"pata de caranguejo"
36610,3,2,"costurar; pregar; juntar"
16353,3,2,"Fugaz, efêmero, fugitivo"
28742,3,1,"pela borda fora"
24707,3,2,"empregada,criada, armadeira, arrumadeira"
15032,3,1,"esforço, emprenho, aplicação"
52324,3,1,"negando, recusando, rejeitando"
59654,3,2,"abruptamente, subitamente, repentinamente,"
6069,3,2,"ampla, amplitude, largura"
46148,3,4,"mais, nunca mais"
59151,3,2,"empenhar-se em"
38781,3,4,"encarando, olhando fixamente"
13645,3,3,"plantão, dever, obrigação"
6210,3,2,"ampliar, alargar, estender"
14895,3,2,"evoluir, desenvolver-se"
148520,3,4,"quero você "
37838,3,2,"Crescente, elevado, subida"
54472,3,3,"resposta / comentário"
36892,3,1,"de qualidade inferior"
4966,3,1,"assaltar; assediar; envolver"
182067,3,2,"seguir em frente"
6270,3,2,"sobrancelha, fronte, testa"
21316,3,1,"Aplicado, trabalhador, persistente"
34558,3,2,"gratificante , recompensa(dor)"
40898,3,1,"daí em diante"
5494,3,1,"cheio de sangue"
33629,3,3,"reconhecer, identificar, confessar"
29795,3,2,"camponês, lavrador, agricultor."
202488,3,1,"espere aí "
4998,3,1,"conceder, conferir, outorgar"
6822,3,1,"convidado, participação especial"
1369446,3,1,"mudar de idéia"
420476,3,2,"pesar,avaliar o peso"
51811,3,2,"ponto de venda"
3865,3,2,"aumentar, acrescentar, avolumar"
34472,3,3,"buscar, reaver, recuperar"
251439,3,1,"senhores da guerra"
24459,3,2,"felizmente, por sorte"
38621,3,2,"abóbora, esmagar, apertar"
68937,3,1,"durante o dia"
45347,3,4,"por que causa"
92135,3,1,"donas de casa"
54709,3,1,"estar de acordo"
47123,3,1,"aparelho de telefone"
28760,3,3,"superar, vencer, dominar"
60820,3,1,"bilhetes, ingressos, passagens"
14317,3,4,"interminável, sem fim"
38853,3,1,"firme, resoluto, convicto"
201158,3,1,"sala de jantar"
26965,3,5,"ter necessidade de"
31061,3,2,"investir, arar, arado"
137055,3,1,"colega de trabalho"
41016,3,2,"em terceiro lugar"
43827,3,2,"aspirador de pó"
948207,3,1,"pacote de indenização"
8524,3,1,"Apoio de copos"
296329,3,1,"mantenha a calma"
58065,3,2,"perplexo, confuso, desnorteado."
28239,3,4,"abrir, aberto, aberta"
6167,3,3,"brevemente, rapidamente, resumidamente"
7741,3,1,"malfeito, inferior, estragado"
42225,3,3,"incômodo, problemático, pertubador"
54934,3,1,"graduado, formado, diplomado"
190515,3,1,"levantar, ajudar, educar"
4517,3,2,"golpear com força"
219504,3,1,"""camisa de força"""
8374,3,1,"no sentido horário"
34485,3,3,"voltar, restituir, regressar"
10959,3,2,"arrojado, correndo, impetuoso."
52358,3,1,"encaminhar-se para"
127979,3,1,"líder de torcida"
73830,3,1,"a mais bela"
3680,3,2,"atribuir, consignar, prescrever"
25772,3,1,"painço milho miúdo"
45971,3,2,"a vocês mesmos(as)"
51776,3,4,"feliz, encantada, satisfeita"
29810,3,1,"pedregulho, pedrinha, cristal"
14974,3,3,"excitante, emocionante, empolgante"
39933,3,2,"constante, permanente, contínuo"
19926,3,2,"honesto, fiel, leal"
51912,3,1,"pátio, quintal, jarda"
8858,3,1,"combinado, agrupado, unido"
28624,3,2,"tomada, soquete, saída"
52074,3,2,"mais alto, maiores"
52343,3,1,"dar atenção a"
36972,3,3,"dose de bebida"
49180,3,2,"exagero, campanha publicitária"
23594,3,1,"leitor /conferencista/professor universitário"
13506,3,2,"boato, apelido, apelidar"
22911,3,4,"king of beers"
88662,3,1,"pôr do sol"
26298,3,1,"iluminado pela lua"
13221,3,2,"para baixo, descedente"
30068,3,2,"perfeitamente,absolutamente,de fato,com efeito"
34722,3,2,"agitação tumultuo "
19850,3,4,"dia de folga"
62622,3,1,"cerca, limite, sebe"
31520,3,3,"adiar, retardar, postergar"
31659,3,3,"brincadeira / travessura"
41254,3,3,"Até, até que"
30994,3,2,"de maneira agradável"
29450,3,1,"sala de visitas"
53789,3,1,"foi ao ar"
13939,3,4,"ou,um ou outro"
1087894,3,1,"menu pop-up"
26505,3,3,"lama, barro, lodo"
24499,3,2,"protuberância, inchaço, massa"
2446,3,2,"semelhante, parecido com"
185948,3,1,"cortada em cubos"
9553,3,2,"Competidor, concorrente, candidato"
44684,3,3,"avisar, advertir, lembrar"
9152,3,3,"dizer respeito a"
130227,3,1,"contadores de histórias"
7426,3,2,"porão , adega"
474339,3,1,"suco de lima"
8403,3,2,"guarda-roupas, armários"
129969,3,1,"protetor de orelhas"
55526,3,2,"luzes ou reflexos"
161365,3,1,"capas de chuva"
60122,3,1,"ter necessidade de"
39973,3,2,"trocar / permutar"
203541,3,1,"ir à falência"
366937,3,1,"de jeito nenhum!"
91287,3,1,"colher de chá"
6406,3,2,"Intimidar, ameaçar, valentão"
3272,3,2,"candidatado, requerido, solicitado"
2218922,3,1,"efeito de halo"
39295,3,3,"dar um passo"
19773,3,2,"dificuldade, amarrar, atar"
28575887,3,1,"teste de mantoux"
56317,3,1,"fins de semana"
5780,3,1,"prateleira de livros"
59409,3,2,"mais baixo, menor"
16477,3,2,"fluindo, liso, plano"
125562,3,1,"de última geração"
65586,3,2,"promovendo, fazendo, travando"
8590,3,2,"cabine do piloto"
129546,3,1,"banhos de sol"
36535,3,2,"criado, funcionário, servo"
53190,3,4,"menor, mais curto"
25273,3,3,"MEDIDO, CUIDADOSO, ZELOZO"
18992,3,2,"lenço de pano"
474318,3,1,"chá com leite"
52690,3,1,"estraga, arruina, corrompe"
77069,3,1,"espaços em branco"
40070,3,2,"deslizar, golpear, roubar"
40896,3,1,"por este motivo"
26589,3,2,"murmurar, balbuciar, resmungar."
110726,3,1,"comprimento de onda"
26042,3,2,"incompreendido, mal-entendido"
58266,3,2,"além disso, adicionalmente"
41073,3,3,"tópico, fio, linha"
26355,3,2,"estúpido, retardado, bobo"
45707,3,1,"dia de trabalho"
1030503,3,1,"válvula de guilhotina"
6289,3,1,"choque, impacto, peso"
10093,3,4,"esposo e esposa"
309397,3,1,"roupa de mergulho"
55416,3,2,"soltar, liberar, lançamento"
10209600,3,1,"comédia stand-up"
45622,3,2,"País da Maravilhas"
112712,3,1,"de segunda mão"
13640,3,1,"pá de lixo"
58581,3,1,"franzir a testa"
62518,3,1,"amigo, companheiro, rachaduras"
52312,3,2,"drogas, remédios, medicamentos"
54157,3,2,"aqui está "
54702,3,2,"Depende, contar com"
20736,3,2,"impacto, choque, imprensar"
15925,3,2,"ardente, impetuoso, passional"
13064,3,1,"dia do julgamento"
4333,3,2,"bater, estrondo, golpear"
6306,3,2,"bolha de ar"
36986,3,2,"pá, apanhar, remover"
10882,3,2,"condenado ou maldito"
5768,3,2,"estante de livros"
33327,3,2,"mal passado, raro"
17594,3,2,"porta de entrada"
189501,3,1,"em frente de"
173708,3,1,"em vez de"
10509,3,2,"triturar, mastigar ruidosamente"
200696,3,2,"subir (as escadas)"
41169,3,2,"trovão, vociferar, gritar"
15684,3,2,"fraco, debilitado, débil"
439235,3,1,"mercado de trabalho"
17961,3,3,"melancólico, sombrio, entristecedor"
43492,3,1,"incerto, abalado, perturbado"
1842,3,2,"ás, mestre, talentoso"
40564,3,3,"rasgando, rompendo, dilacerando"
98564,3,1,"cabo de vassoura"
46826,3,2,"imbecil, babaca, idiota"
42220,3,4,"aborrecimento, transtorno, dificuldade"
5884,3,4,"comprou, comprei, comprado"
431275,3,2,"meio-campista, volante"
22927,3,1,"excêntrico, bizarro, pervertido"
846860,3,1,"mão-de-obra"
29771,3,1,"Chegar ao maximo"
28930,3,2,"predominantemente, esmagadoramente, irrestívelmente"
45326,3,2,"totalmente, inteiramente, eternamente"
103561,3,2,"enfurecedor, exasperador, irritante"
105562,3,4,"tem que, precisa"
1098046,3,1,"cota da receita"
37665,3,1,"destruir, ferir, castigar"
52635,3,2,"rastejar, arrojar-se"
182998,3,1,"tempo de guerra"
123445,3,1,"caixa de areia"
3512605,3,1,"acidentes de trabalho"
19166,3,2,"Chapéu, sombreiro, capa"
29913,3,2,"caneta, pena, compor"
4802,3,2,"implorando, pedindo esmola"
45970,3,4,"a ti mismo"
50984,3,2,"sacos, cestas, bolsas"
98317,3,1,"larvas, vermes, bichos"
37036,3,2,"dar de ombros"
67654,3,1,"inquietante , enervante"
45253,3,1,"redemoinho de vento"
10633,3,1,"xícara de chá"
52199,3,2,"sinais , signo"
45798,3,2,"MISERÁVEL, POBRE, COITADO"
207526,3,1,"de modo que"
39177,3,1,"contador de histórias"
2630,3,5,"AO LONGO, JUNTO"
6459,3,1,"escritório de informações"
19247,3,3,"Ele é, está"
38801,3,3,"morrer de fome"
34441,3,2,"aposentar, retirar, afastar"
2620,3,3,"quase, perto de"
17703,3,2,"Suave, amável, dócil."
126149,3,2,"colegas de classe"
55121,3,2,"empresas, comércios, negocios"
59206,3,2,"raspou / barbeou"
33225,3,2,"estrada de ferro"
188508,3,1,"excesso de confiança"
43013,3,1,"falta de pessoal"
72187,3,1,"a detecção de"
54338,3,5,"seu / sua"
16940,3,2,"frágil, delicada, adoecendo"
29701,3,1,"fazer uma pausa"
12304,3,2,"direto, direito, reto"
18706,3,1,"jorrar, jorro, brotar"
32962,3,2,"busca, procura, jornada"
11688,3,1,"seguro,confiável,merece(digno de) confiança,"
6117,3,2,"vento, brisa, ar"
39733,3,3,"pôr do sol"
25962,3,2,"miséria , magoa"
31651,3,4,"elogiar, louvar, engrandecer"
199890,3,1,"escutem com atenção"
19345,3,1,"caloroso, amável, cordial"
45189,3,3,"ao passo que"
18974,3,1,"bolsa de mão"
33998,3,3,"regozijar-se, alegrar"
55526,3,3,"destaques, luzes, reflexos"
2908,3,3,"anjo da guarda"
111952,3,1,"sem fins lucrativos."
36417,3,2,"Sensato, prático, prudente"
2239,3,3,"em frente de"
52271,3,2,"aumentar, subir, elevar"
40602,3,2,"cair os dentes"
31354,3,2,"cocô, fazer cocô"
59427,3,3,"casa de oração"
6886,3,1,"luz de velas"
12132,3,2,"discordar / diferir"
61239,3,2,"tranzar, fazer sacanagem"
151100,3,1,"chefe de família"
81739,3,1,"manchas de sangue"
4634,3,1,"janela de sacada"
5661,3,2,"fervendo, fervente, ebulição"
23569,3,4,"mínimo, pouco, menos"
10373,3,2,"nítido, claro, conciso"
36751,3,1,"raspar, tosquiar, tosar"
28913,3,2,"derrubar, depor, destruir"
1812,3,2,"prestação de contas/responsabilidade"
10845,3,3,"dia a dia"
1697988,3,4,"jejum, rapido, veloz"
177827,3,1,"bater (com força)"
12609,3,2,"enviar, despachar, expedir"
7865,3,2,"pedaço, repartir, ratear"
177575,3,1,"em cima de"
115523,3,2,"viés, preconceito, tendência"
4818,3,2,"comportamento, conduta, procedimento"
43724,3,2,"parte de cima"
73191,3,1,"casa da fazenda"
43976,3,2,"cofre / abóbada"
174463,3,1,"mais ou menos"
45329,3,1,"quem quer que"
6039,3,2,"moleque, fedelho, pirralho"
32710,3,2,"puro , limpo"
24046,3,5,"dar atenção a"
174452,3,2,"fugir, ir longe"
29629,3,2,"colcha de retalhos"
59663,3,2,"batata frita (USA)"
177542,3,1,"novinho em folha"
35823,3,1,"flagelo, castigo, calamidade"
20326,3,5,"ter saudades de"
90231,3,1,"engoliu em seco"
45561,3,4,"preposição. dentro de."
38797,3,2,"alarmar, chocar, surpreender"
11848,3,4,"a despeito de"
31352,3,2,"agrupar, juntar, reunir"
20172,3,2,"governanta, empregada doméstica"
109847,3,3,"furadeiras, brocas, treinos"
6153,3,1,"dama de honra"
57801,3,2,"ervas daninhas, joio"
46571,3,2,"parabéns / obrigado"
39198,3,2,"imediatamente, logo, rápido"
64968,3,2,"batendo, agito, golpear"
45960,3,2,"voce estiver pronta"
31223,3,3,"Educado, cortês, gentil"
5493,3,1,"derramamento de sangue"
8895,3,1,"história em quadrinhos"
56592,3,1,"janela pop-up"
38520,3,2,"distensão, deslocamento, torsão"
51583,3,2,"entregou, deu, derramou"
57265,3,1,"mais agradável, agradável"
186433,3,1,"a fim de"
122425,3,1,"fita de vídeo"
54353,3,1,"você ligado "
124814,3,1,"reduzido pela metade"
31417,3,2,"mingau de cereal"
11699382,3,1,"Agradeço sua colaboração."
124797,3,1,"café com leite"
38780,3,1,"estrela do mar"
14308,3,1,"pôr em perigo"
104864,3,3,"escaldado, escalfado, cozido"
233867,3,1,"pensar demasiado, cismar"
7375,3,2,"avisar, advertir, lembrar"
430335,3,1,"lavagem de dinheiro"
29222,3,2,"entrar em pânico"
7322404,3,1,"vale da morte"
36144,3,2,"semente, plantar, semear"
10266,3,1,"Giz-de-Cera"
112669,3,1,"Questionador enfadonho ."
4202,3,2,"caução, fiança, abono"
17180,3,2,"cumprir, realizar, completar"
47562,3,1,"bloco de notas"
62048,3,1,"encolhendo os ombros"
65417,3,1,"Bolso do colete"
10398,3,3,"vigarista, trapaceiro, curva"
174231,3,1,"em caso algum"
57872,3,3,"recusei, neguei-me"
44634,3,1,"sede por viagens"
50864,3,3,"abrir, no passado"
8991,3,2,"viajante habitual, passageiro"
3551,3,2,"obra de arte"
338854,3,1,"organismos geneticamente modificados"
107490,3,1,"toca de coelho"
50682,3,1,"apreender, compreender, entender"
37613,3,1,"pendurado, arremessar, lançar"
57796,3,1,"olhar de relance"
40275,3,1,"falta de delicadeza"
35288,3,2,"marinheiro, navegante, marujo"
63645,3,2,"espremendo, apertando, comprimindo"
538052,3,1,"pessoas fazendo dieta"
1493205,3,1,"gestão de crises"
33273,3,2,"Descontrolado, violento, desenfreado"
113292,3,1,"fluxo de trabalho"
4929158,3,1,"plano de negócio"
82856,3,1,"merecimento, dignidade, mérito"
1701451,3,1,"orçamento de publicidade"
58191,3,2,"BUSCANDO, BUSCA, PROCURA"
20193,3,1,"tolice, erro estúpido"
48166,3,2,"FUNDO DO MAR"
36083,3,3,"segundo, segunda parte"
26769,3,3,"ingênuo, simples, cândido"
64413,3,1,"dor de ouvido"
28220,3,1,"para a frente"
25301,3,1,"intervir, intrometer-se"
11706,3,2,"dispor, organizar, posicionar"
8269,3,1,"llimpar , purificar"
28621,3,1,"fora da lei"
6086,3,3,"seio, peito (frango)"
34347,3,2,"recorrer, recurso, refúgio"
2719,3,1,"ouro, amarelo ouro"
28636,3,1,"ultrapassar em número"
1824,3,1,"acumular, acrescentar, aumentar(juros)"
23994,3,2,"ter relação com"
207490,3,1,"terminar um relacionamento"
1030641,3,1,"feixe de peito"
35710,3,2,"cenário, palco, cena"
214746,3,1,"paralisação, fechar, desligar"
41018,3,1,"em terceiro lugar"
235803,3,1,"festa do pijama"
98664,3,1,"furto em lojas"
40977,3,4,"grosso, espesso, compacto"
64740,3,1,"brecha/lacuna na lei"
174847,3,1,"companheiros de quarto"
96,3,2,"dos Estados Unidos"
24639,3,2,"Feito, Composto, Formado"
154441,3,1,"passo em falso"
178209,3,2,"uma ideia repentina"
39124,3,4,"estar de pé"
42204,3,1,"soldado de cavalaria"
476139,3,1,"telhado de mansarda"
23494,3,2,"ação judicial, processo"
54727,3,2,"emergiu, apareceu, surgiu"
25259,3,2,"inútil,vazio,insignificantes,desprovido de sentido"
41184,3,2,"frustrar, impedir, contrariar"
177507,3,2,"adiar, despir, tirar"
18201,3,4,"pegar, agarrar, apanhar"
10050,3,2,"falsificar, falsificado, falsificação"
25688,3,3,"no meio, entre"
128323,3,1,"de forma saudável"
19081,3,4,"dificilmente, quase nunca"
38483,3,1,"assustar, fantasma, espectro"
6442,3,1,"abrigo anti bomba"
226123,3,1,"conto de fadas"
178373,3,1,"sentido anti-horário"
47657,3,2,"Visão Global, sinopse"
44562,3,2,"chorar, gemer, lamúria"
4805,3,4,"Começando, inicio, princípio"
88811,3,1,"sobrecarregado de trabalho"
15412,3,2,"FADA, GÊNIO, GAY"
38345,3,3,"apimentada, bem temperada"
23687,3,1,"brando, tolerante, complacente"
15874,3,2,"inconstante, instável "
25692,3,1,"a meio caminho"
5490,3,1,"cão de caça"
44630,3,3,"vara mágica, varinha"
8196,3,1,"gênero, raça, tribo"
123119,3,1,"geração,,dos,,anos,,50 ou 60"
114996,3,1,"Cheio de força"
57287,3,2,"Ferida, ferir, lesão"
23314,3,2,"ponto de referência"
10200,3,3,"artesanato (a mão)"
42747,3,2,"insuportável, intolerável, tormentoso"
52524,3,2,"ganhar , lucrar"
38880,3,1,"navio a vapor"
13399,3,3,"escorrendo, pingando, gotejando"
16401,3,2,"flerte, namoro, paquera"
110791,3,1,"locais de trabalho"
29535,3,1,"de meio expediente"
50932,3,2,"realizações, feitos, proezas"
45959,3,2,"você gostaria de"
9070,3,2,"obedecer, cumprir, acatar"
19756,3,2,"assobiar, silvo, silbilar"
3311,3,1,"aprovar / homologar"
43023,3,2,"empreendido , realizado"
15471,3,2,"fome, inanição, escassez"
37423,3,2,"clarabóia, escotilha envidraçada"
34400,3,2,"Limitação, restrição, controle"
10198,3,2,"berço, balançar, armaçao"
5839,3,4,"tomar por empréstimo"
58617,3,1,"construir de madeira"
16276,3,2,"Chama, alargamento, brilho"
38823,3,1,"artigos de papelaria/escritório"
34660,3,1,"fenda, rachadura, divisão"
199306,3,1,"dia de folga"
16004,3,3,"final , último"
32809,3,1,"massa de vidraceiro"
45673,3,2,"lã, de lã"
64999,3,3,"golpeando, acariciando, afagando"
56582,3,2,"mais alto (som)"
18581,3,1,"de má vontade"
17476,3,2,"garagem; oficina mecânica"
95174,3,1,"campo de batalha"
27743,3,2,"horas em ponto"
17800,3,1,"linguagem sem nexo"
14286,3,2,"Encorajar, estimular, animar"
26701,3,2,"carne de carneiro"
40658,3,2,"caixa do banco"
19023,3,1,"ponto de encontro"
1537646,3,1,"planejamento de mídia"
104272,3,2,"tempestade de ideias"
130659,3,1,"barco a remo"
56703,3,1,"colegas de trabalho"
28928,3,2,"esmagar, oprimir, sufocar"
43731,3,1,"norte do estado"
2343249,3,1,"canais de distribuição"
306124,3,1,"visões de mundo"
12518,3,1,"descontente, desapontado, enfadado"
113819,3,3,"devaneio, sonhar acordado"
38779,3,4,"mirar, olhar fixamente"
45552,3,2,"retirada de dinheiro"
46989,3,1,"fogo de artifício"
37919,3,3,"passado verbo vender"
151100,3,2,"arrimo de família"
22024,3,2,"familiar, íntimo, particular"
53016,3,1,"fez uma careta"
4847,3,3,"crença, convicção, fé"
55238,3,1,"nota de rodapé"
19432,3,2,"robusto, forte, pesado"
124896,3,1,"fogos de artifício"
3199,3,1,"arrependido  "
35785,3,2,"tesoura, materiais cortantes"
17926,3,2,"alegría, regocijo, jubilo"
75861,3,1,"pintos, ninfetinhas, vadias"
8079,3,2,"círculo, roda, circunferencia"
23089,3,1,"aplausos, aclamação, cumprimentos"
48252,3,3,"comprador compulsivo, viciado"
54928,3,1,"como foi que"
2963,3,2,"declaração, anúncio, proclamação"
37596,3,2,"borra, sedimento, depósito"
10305,3,3,"assustador, arrepiante, aterrorizante"
20696,3,2,"imenso, muito grande"
367947,3,1,"posto de gasolina"
110262,3,2,"cenário,pano de fundo"
4491,3,1,"salvo, exceto, restrição"
89903,3,1,"tempestade de neve"
66721,3,1,"de forma brilhante"
37538,3,2,"viscoso, pegajoso, gosmento"
3385,3,2,"arco, básico, principal"
35034,3,3,"borracha ou camisinha"
45359,3,1,"de olhos arregalados"
173308,3,1,"códigos de barras"
45901,3,2,"ansiar, ter saudades"
22801,3,2,"Canil, pocilga, sarjeta"
25119,3,2,"obra-prima,trabalho brilhante"
48235,3,1,"maxista ou feminista"
28933,3,1,"excesso de trabalho"
53338,3,1,"ofender, escandalizar, desagradar"
29709,3,2,"pata,perna or pé"
22428,3,3,"mandíbula, queixo, maxila"
19724,3,1,"posterior ou traseiro"
84847,3,1,"o couro cabeludo"
44536,3,1,"enrolar, encher linguiça"
48994,3,1,"há muito tempo"
180434,3,2,"livrar-se de"
7658,3,1,"carruagem,carro,biga,carro de guerra"
2688,3,1,"alunos, formados, bacharel,alumnus"
735038,3,1,"do, da (s)"
28810,3,1,"ouvir por acaso"
57660,3,2,"gritaria, estridente, gritando"
35467,3,2,"enfraquecer, afetar, seiva"
24538,3,2,"luxuoso, exuberante, luxuriante"
6133,3,2,"fabricando, amadurecendo, fermentando"
38612,3,2,"desperdiçar, esbanjar, dissipar"
11922,3,2,"volta, rodeio, desvio"
46617,3,2,"sem noção, desinformada"
28578,3,2,"exilado, afastado; pária"
388615,3,1,"de pré-selecção"
209720,3,1,"puxado para fora"
2751,3,2,"Reparação, pazes, alterar"
42981,3,4,"por baixo de"
45327,3,4,"quem,a quem,ao que"
51323,3,3,"Lembrado,lembrou-se,lembrei da"
13870,3,2,"misterioso, sinistro, lúgubre"
60931,3,1,"instituições de caridade"
48362,3,2,"planilha de cálculo"
189277,3,1,"trazer de volta"
14485,3,2,"entrada, atrair, deliciar"
275170,3,1,"caixa de seleção"
48815,3,2,"banal, sem graça"
54299,3,2,"seios, peitos, colo"
39297,3,2,"disputa, conflito, briga"
25077,3,3,"maravilha, prodígio, admiração"
51180,3,2,"Ventos, sopros, ventania"
39316,3,3,"tirar, despir; faixa"
60486,3,2,"autenticidade, veracidade, exatidão"
128069,3,2,"colega de quarto"
29577,3,3,"que dura pouco"
2098,3,2,"aconcelhar, anunciar; conselho"
236288,3,3,"amigo por correspondencia"
34073,3,4,"impressionante, notável, extraordinário"
220415,3,1,"buraco ou deformação"
112997,3,1,"as energias renováveis"
10814,3,1,"participar, ter interesse"
44621,3,1,"papel de parede"
131453,3,1,"destruidor de corações"
23405,3,2,"Trinco,fechar cm trinco,fechadura,trancar"
49508,3,1,"ajuda (singular aid)"
40405,3,2,"acesso de raiva"
53634,3,2,"pode não ser"
51999,3,1,"teias de aranha"
31638,3,1,"médico, profissional, prático"
50889,3,3,"descobrir, achar, encontar"
55583,3,2,"causar, provocar. disparar,"
58028,3,1,"moinhos de vento"
21748,3,5,"em lugar de"
199278,3,1,"estar ancioso, esperando"
29410,3,2,"pai e mãe"
53191,3,2,"esconstas, declives, ladeiras"
75891,3,1,"de peito nu"
124311,3,1,"trabalho em equipe"
379340,3,1,"Criador de problemas"
40165,3,2,"sintonia, sincronia, sincronizar"
2772,3,2,"errado , defeituoso"
25988,3,2,"enganar, iludir, ludibriar"
17834,3,2,"Gengibre, cor ruiva"
25512,3,2,"engrenar, entrosar, malha"
77078,3,1,"o mau humor"
2564,3,1,"acalmar, aliviar, tranquilizar"
14848,3,3,"evento , acontecimento"
171953,3,1,"menor de idade"
41562,3,1,"palito de dente"
39730,3,2,"aurora,nascer do sol"
24919,3,2,"viril , masculino,"
13090,3,2,"dormente, inativo, latente"
190320,3,1,"em primeiro lugar"
30264,3,1,"chato, irritante, maldito"
63425,3,2,"tateante, hesitante, balbuciante"
58763,3,2,"resgatou / resgatado"
32127,3,3,"proventos, arrecadação, lucro"
50733,3,2,"moer, triturar, ranger"
18377,3,2,"força, poder,dignidade, magnificência"
39058,3,1,"corretor de ações"
11128,3,2,"debater, discutir, arguementar"
24727,3,1,"caixa de correio"
37110,3,2,"para os lados"
23059,3,2,"inteligente, bem informado"
46195,3,3,"experimentar, aventurar-se"
9041,3,3,"queixar-se "
