,bigram,freq
48152,"('light_ADJ', 'shudder_NOUN')",1
48135,"('white_NOUN', 'cool_NOUN')",1
48159,"('tongue_ADJ', 'press_NOUN')",1
48183,"('reflex_ADJ', 'reaction_NOUN')",1
48193,"('physical_ADJ', 'gratification_NOUN')",1
48166,"('sweet_NOUN', 'breath_NOUN')",1
48055,"('left_ADJ', 'pressed_ADJ')",1
48056,"('pressed_ADJ', 'tighter_NOUN')",1
48062,"('cool_NOUN', 'hand_NOUN')",1
48064,"('face_NOUN', 'Bachelor_ADJ')",1
48065,"('Bachelor_ADJ', 'party_NOUN')",1
48071,"('single_ADJ', 'day_NOUN')",1
48075,"('mine_ADJ', 'behind_NOUN')",1
48098,"('small_ADJ', 'bed_NOUN')",1
48083,"('winter_NOUN', 'cold_ADJ')",1
48084,"('cold_ADJ', 'skin_NOUN')",1
48322,"('second_ADJ', 'thought_NOUN')",1
48309,"('new_ADJ', 'hobby_NOUN')",1
48228,"('last_ADJ', 'month_NOUN')",1
48231,"('dress_NOUN', 'rehearsal_NOUN')",1
48235,"('certain_ADJ', 'scene_NOUN')",1
48247,"('sudden_ADJ', 'stress_NOUN')",1
47775,"('obsessive_ADJ', 'sort_NOUN')",1
47758,"('Dartmouth_ADJ', 'college_NOUN')",1
47766,"('big_ADJ', 'compromise_NOUN')",1
47797,"('human_ADJ', 'anymore_NOUN')",1
47831,"('complete_ADJ', 'experience_NOUN')",1
47836,"('warm_NOUN', 'breakable_ADJ')",1
47837,"('breakable_ADJ', 'pheromone_ADJ')",1
47843,"('beautiful_ADJ', 'strong_ADJ')",1
47809,"('early_ADJ', 'day_NOUN')",1
47808,"('wild_ADJ', 'early_ADJ')",1
47811,"('several_ADJ', 'year_NOUN')",1
47814,"('biggest_ADJ', 'personality_NOUN')",1
47815,"('personality_NOUN', 'trait_NOUN')",1
47752,"('outrageous_ADJ', 'gift_NOUN')",1
47698,"('whole_ADJ', 'wedding_NOUN')",1
47699,"('wedding_NOUN', 'mess_NOUN')",1
47681,"('arm_NOUN', 'straight_ADJ')",1
47720,"('misty_ADJ', 'forest_NOUN')",1
47727,"('arctic_ADJ', 'night_NOUN')",1
47961,"('lucky_ADJ', 'winner_NOUN')",1
47950,"('inhaling_ADJ', 'flame_NOUN')",1
47978,"('beautiful_ADJ', 'soul_ADJ')",1
48004,"('frightening_ADJ', 'thing_NOUN')",1
47997,"('strange_NOUN', 'glitch_NOUN')",1
47982,"('brilliant_ADJ', 'mind_NOUN')",1
47985,"('incomparable_ADJ', 'face_NOUN')",1
47988,"('glorious_ADJ', 'body_NOUN')",1
47994,"('else_ADJ', ""'_NOUN"")",1
47880,"('staring_NOUN', 'audience_NOUN')",1
47877,"('wrong_ADJ', 'moment_NOUN')",1
47864,"('whole_ADJ', 'town_NOUN')",1
47920,"('second_ADJ', 'forget_NOUN')",1
47902,"('ragged_ADJ', 'breathing_NOUN')",1
48801,"('sound_ADJ', 'impossible_ADJ')",1
48806,"('guest_ADJ', 'list_NOUN')",1
48788,"('artistic_ADJ', 'sense_NOUN')",1
48851,"('worst_ADJ', 'hour_NOUN')",1
48854,"('unlikely_ADJ', 'alliance_NOUN')",1
48856,"('Quileute_ADJ', 'wolve_NOUN')",1
48831,"('sister_NOUN', 'irinon_NOUN')",1
48842,"('friend_NOUN', 'Laurent_NOUN')",1
48721,"('heavy_NOUN', 'lid_NOUN')",1
48731,"('whole_ADJ', 'marriage_NOUN')",1
48732,"('marriage_NOUN', 'ordeal_NOUN')",1
48711,"('pillow_NOUN', 'sleepy_ADJ')",1
48714,"('little_ADJ', 'room_NOUN')",1
48770,"('inevitable_ADJ', 'part_NOUN')",1
48775,"('specific_ADJ', 'worry_NOUN')",1
48761,"('long_ADJ', 'day_NOUN')",1
48759,"('relax_ADJ', 'feeling_NOUN')",1
48758,"('peaceful_NOUN', 'relax_ADJ')",1
48749,"('uncomfortable_ADJ', 'position_NOUN')",1
48970,"('big_ADJ', 'family_NOUN')",1
48948,"('closest_ADJ', 'thing_NOUN')",1
48997,"('normal_ADJ', 'vampire_NOUN')",1
49001,"('way_NOUN', 'still_ADJ')",1
48891,"('big_ADJ', 'problem_NOUN')",1
48893,"('small_ADJ', 'problem_NOUN')",1
48896,"('fragile_NOUN', 'self_ADJ')",1
48897,"('self_ADJ', 'esteem_NOUN')",1
48883,"('small_ADJ', 'price_NOUN')",1
48906,"('pleasant_ADJ', 'experience_NOUN')",1
48475,"('feet_ADJ', 'cold_NOUN')",1
48483,"('wedding_NOUN', 'ceremony_NOUN')",1
48485,"('mid_ADJ', 'thought_NOUN')",1
48470,"('bachelor_ADJ', 'party_NOUN')",1
48522,"('steel_ADJ', 'nail_NOUN')",1
48529,"('ear_NOUN', 'goose_ADJ')",1
48530,"('goose_ADJ', 'bumps_NOUN')",1
48534,"('spine_NOUN', 'noise_NOUN')",1
48644,"('accurate_ADJ', 'prediction_NOUN')",1
48645,"('prediction_NOUN', 'Jasper_NOUN')",1
48623,"('weak_ADJ', 'moonlight_NOUN')",1
48687,"('ordinary_ADJ', 'night_NOUN')",1
48692,"('vegetarian_NOUN', 'vampire_ADJ')",1
48693,"('vampire_ADJ', 'diet_NOUN')",1
48667,"('strip_NOUN', 'club_NOUN')",1
48562,"('big_ADJ', 'day_NOUN')",1
48555,"('fluid_ADJ', 'movement_NOUN')",1
48615,"('Jaspers_ADJ', 'face_NOUN')",1
48604,"('mut_ADJ', 'thu_NOUN')",1
48607,"('Emmett_ADJ', 'curse_NOUN')",1
46752,"('news_NOUN', 'Charlie_NOUN')",1
46758,"('strain_ADJ', 'friendliness_NOUN')",1
46790,"('load_ADJ', 'silence_NOUN')",1
46784,"('back_ADJ', 'ramrod_NOUN')",1
46785,"('ramrod_NOUN', 'straight_NOUN')",1
46791,"('silence_NOUN', 'everything_NOUN')",1
46798,"('word_NOUN', 'okay_NOUN')",1
46669,"('horror_NOUN', 'movie_ADJ')",1
46660,"('ominous_ADJ', 'sound_NOUN')",1
46667,"('already_ADJ', 'open_ADJ')",1
46712,"('tousle_ADJ', 'bronze_NOUN')",1
46713,"('bronze_NOUN', 'hair_NOUN')",1
46984,"('color_NOUN', 'fair_ADJ')",1
46990,"('purple_NOUN', 'purple_NOUN')",1
46976,"('perfect_ADJ', 'sense_NOUN')",1
46961,"('absolute_ADJ', 'confidence_NOUN')",1
46965,"('rare_NOUN', 'moment_NOUN')",1
46854,"('hand_NOUN', 'twitch_NOUN')",1
46911,"('panic_ADJ', 'stricke_ADJ')",1
46824,"('fierce_NOUN', 'scowl_NOUN')",1
46905,"('long_ADJ', 'pause_NOUN')",1
46876,"('possible_ADJ', 'reason_NOUN')",1
46883,"('get_ADJ', 'marry_NOUN')",1
46890,"('eyes_NOUN', 'love_NOUN')",1
46459,"('hugest_ADJ', 'fan_NOUN')",1
46342,"('older_ADJ', 'sister_NOUN')",1
46346,"('phrase_NOUN', 'bite_NOUN')",1
46398,"('omniscient_ADJ', 'sister_NOUN')",1
46319,"('cell_NOUN', 'phone_NOUN')",1
46324,"('glove_NOUN', 'compartment_NOUN')",1
46328,"('end_NOUN', 'button_NOUN')",1
46392,"('alone_ADJ', 'joking_NOUN')",1
46599,"('poor_ADJ', 'dad_NOUN')",1
46603,"('Jacob-the_ADJ', 'runaway_NOUN')",1
46614,"('legal_ADJ', 'adult_ADJ')",1
46643,"('cool_NOUN', 'firm_ADJ')",1
46644,"('firm_ADJ', 'grasp_NOUN')",1
46615,"('adult_ADJ', 'daughter_NOUN')",1
46625,"('light_ADJ', 'rain_NOUN')",1
46568,"('fine_ADJ', 'thank_NOUN')",1
46548,"('sure_ADJ', 'thing_NOUN')",1
46547,"('kay_NOUN', 'sure_ADJ')",1
46538,"('missing_NOUN', 'best_ADJ')",1
47432,"('infatuated_ADJ', 'teenager_NOUN')",1
47436,"('teenager_NOUN', 'sweetie_NOUN')",1
47377,"('problem_NOUN', 'sweetie_NOUN')",1
47407,"('old_ADJ', 'enough_ADJ')",1
47417,"('body_NOUN', 'experience_NOUN')",1
47418,"('experience_NOUN', 'right_ADJ')",1
47399,"('humongous_ADJ', 'mistake_NOUN')",1
47383,"('forty_ADJ', 'year_NOUN')",1
47387,"('little_ADJ', 'middle_NOUN')",1
47394,"('old_ADJ', 'soul_NOUN')",1
47616,"('slow_ADJ', 'spin_NOUN')",1
47621,"('pale_ADJ', 'gray_NOUN')",1
47622,"('gray_NOUN', 'tux_NOUN')",1
47592,"('little_ADJ', 'corner_NOUN')",1
47653,"('elegant_ADJ', 'Charlie_NOUN')",1
47657,"('white_ADJ', 'garment_NOUN')",1
47658,"('garment_NOUN', 'bag_NOUN')",1
47636,"('right_NOUN', 'Dad_NOUN')",1
47644,"('final_ADJ', 'check_NOUN')",1
47510,"('utterly_ADJ', 'empty_NOUN')",1
47528,"('home_ADJ', 'hold_ADJ')",1
47548,"('trilling_NOUN', 'voice_NOUN')",1
47558,"('skin_ADJ', '-trust_ADJ')",1
47092,"('tangled_ADJ', 'compromise_NOUN')",1
47142,"('sin_ADJ', 'first_ADJ')",1
47080,"('ninety_NOUN', 'year_NOUN')",1
47029,"('thing_NOUN', 'expression_NOUN')",1
47075,"('seventeen_ADJ', 'year_NOUN')",1
47076,"('old_ADJ', 'perfection_NOUN')",1
47050,"('percent_ADJ', 'sure_NOUN')",1
47259,"('impossible_ADJ', 'word_NOUN')",1
47313,"('much_ADJ', 'sew_NOUN')",1
47204,"('laughter_ADJ', 'shook_NOUN')",1
47217,"('loud_ADJ', 'guffaw_NOUN')",1
47222,"('doorknob_NOUN', 'smiling_NOUN')",1
47229,"('ultimate_ADJ', 'doom_NOUN')",1
40180,"('life_NOUN', 'Bitterswoot_NOUN')",1
40191,"('thing_NOUN', 'thing_NOUN')",1
40241,"('best_ADJ', 'summer_NOUN')",1
40280,"('third_ADJ', 'day_NOUN')",1
40291,"('double_ADJ', 'bed_NOUN')",1
40272,"('real_ADJ', 'fast_NOUN')",1
40271,"('old_ADJ', 'real_ADJ')",1
40270,"('real_ADJ', 'old_ADJ')",1
40242,"('summer_NOUN', 'vacation_NOUN')",1
40251,"('-week_ADJ', 'road_NOUN')",1
40252,"('road_NOUN', 'trip_NOUN')",1
40050,"('graphic_ADJ', 'card_NOUN')",1
40075,"('default_ADJ', 'support_NOUN')",1
40027,"('platform_NOUN', 'open_ADJ')",1
40028,"('open_ADJ', 'standard_NOUN')",1
40131,"('glorious_ADJ', 'night_NOUN')",1
40154,"('right_ADJ', 'outside_NOUN')",1
40166,"('dream_ADJ', 'tonight_NOUN')",1
40082,"('additional_ADJ', 'component_NOUN')",1
40087,"('PowerPC-only_ADJ', 'application_NOUN')",1
40476,"('wrist_ADJ', 'band_NOUN')",1
40431,"('stroot_ADJ', 'park_NOUN')",1
40523,"('opening_NOUN', 'act_NOUN')",1
40498,"('special_ADJ', 'roped_ADJ')",1
40514,"('anyone_ADJ', 'get_NOUN')",1
40342,"('immigration_NOUN', 'Customs_NOUN')",1
40350,"('standard_ADJ', 'question_NOUN')",1
40307,"('major_ADJ', 'tourist_NOUN')",1
40308,"('tourist_NOUN', 'attraction_NOUN')",1
40319,"('white_ADJ', 'house_NOUN')",1
40363,"('destination_NOUN', 'Quebec_ADJ')",1
40364,"('Quebec_ADJ', 'city_NOUN')",1
40402,"('home_NOUN', 'sweet_NOUN')",1
40403,"('sweet_NOUN', 'home_NOUN')",1
40411,"('favorite_ADJ', 'band_NOUN')",1
40418,"('small_ADJ', 'venue_NOUN')",1
40422,"('bad_ADJ', 'seat_NOUN')",1
40368,"('many_ADJ', 'city_NOUN')",1
40371,"('tourist_NOUN', 'trap_NOUN')",1
39715,"('full_ADJ', 'support_NOUN')",1
39717,"('64-bit_NOUN', 'application_NOUN')",1
39720,"('graphical_ADJ', 'application_NOUN')",1
39721,"('application_NOUN', 'new_ADJ')",1
39726,"('new_ADJ', 'security_NOUN')",1
40018,"('complex_ADJ', 'software_NOUN')",1
39686,"('minimum_ADJ', 'clock_NOUN')",1
39699,"('supported_ADJ', 'Mac_NOUN')",1
39702,"('64-bit_NOUN', 'machine_NOUN')",1
39703,"('machine_NOUN', 'new_ADJ')",1
39705,"('new_ADJ', 'look_NOUN')",1
39736,"('Intel_ADJ', 'platform_NOUN')",1
39767,"('big_ADJ', 'change_NOUN')",1
39770,"('end_NOUN', 'user_ADJ')",1
39771,"('user_ADJ', 'functionality_NOUN')",1
39773,"('previous_ADJ', 'release_NOUN')",1
39778,"('hood_NOUN', 'change_NOUN')",1
39781,"('performance_NOUN', 'efficiency_NOUN')",1
39749,"('classic_ADJ', 'Environment_NOUN')",1
39740,"('first_ADJ', 'Bsd-_NOUN')",1
39754,"('final_ADJ', 'version_NOUN')",1
39758,"('Leopard_NOUN', 'main_ADJ')",1
39597,"('different_ADJ', 'graphical_ADJ')",1
39599,"('fewer_ADJ', 'application_NOUN')",1
39606,"('first_ADJ', 'Intel_ADJ')",1
39594,"('modify_ADJ', 'version_NOUN')",1
39575,"('Mail_ADJ', 'program_NOUN')",1
39591,"('initial_ADJ', 'release_NOUN')",1
39623,"('Intel_ADJ', 'release_NOUN')",1
39663,"('largest_ADJ', 'update_NOUN')",1
39636,"('retail_ADJ', 'copy_NOUN')",1
39641,"('universal_ADJ', 'dvd_NOUN')",1
39789,"('noticeable_ADJ', 'change_NOUN')",1
39791,"('disk_NOUN', 'space_NOUN')",1
39949,"('new_ADJ', '64-bit_NOUN')",1
39950,"('technology_NOUN', 'capable_ADJ')",1
39953,"('greater_ADJ', 'amount_NOUN')",1
39956,"('new_ADJ', 'QuickTime_NOUN')",1
39914,"('favorite_ADJ', 'site_NOUN')",1
39916,"('new_ADJ', 'Cover_NOUN')",1
39926,"('crash_ADJ', 'resistant_NOUN')",1
40008,"('multiple_ADJ', 'core_NOUN')",1
39972,"('-end_ADJ', 'platform_NOUN')",1
39973,"('platform_NOUN', 'change_NOUN')",1
39976,"('improved_ADJ', 'support_NOUN')",1
39982,"('central_ADJ', 'Dispatch_NOUN')",1
39908,"('panorama_NOUN', 'view_NOUN')",1
39831,"('native_ADJ', 'cocoa_NOUN')",1
39836,"('integrated_ADJ', '64-bit_NOUN')",1
39844,"('eject_NOUN', 'clearer_ADJ')",1
39845,"('clearer_ADJ', 'dialog_NOUN')",1
39796,"('clean_ADJ', 'install_NOUN')",1
39801,"('responsive_ADJ', 'Finder_NOUN')",1
39816,"('powerful_ADJ', 'version_NOUN')",1
39818,"('Preview_ADJ', 'application_NOUN')",1
39905,"('bookmark_ADJ', 'site_NOUN')",1
39882,"('new_ADJ', 'SquirrelFish_NOUN')",1
39888,"('render_NOUN', 'performance_NOUN')",1
39897,"('new_ADJ', 'top_NOUN')",1
39878,"('performance_NOUN', 'boost_NOUN')",1
39859,"('responsive_ADJ', 'feel_ADJ')",1
39860,"('feel_ADJ', 'overall_NOUN')",1
41283,"('five_ADJ', 'day_NOUN')",1
41288,"('brief_ADJ', 'silence_NOUN')",1
41249,"('love_NOUN', 'affair_NOUN')",1
41254,"('unknown_ADJ', 'woman_NOUN')",1
41350,"('strange_NOUN', 'light_ADJ')",1
41355,"('soft_ADJ', 'warm_NOUN')",1
41356,"('warm_NOUN', 'lilac_ADJ')",1
41357,"('lilac_ADJ', 'hue_NOUN')",1
41360,"('golden_ADJ', 'streak_NOUN')",1
41365,"('hot_ADJ', 'day_NOUN')",1
41164,"('fresh_ADJ', 'meeting_NOUN')",1
41166,"('interesting_ADJ', 'woman_NOUN')",1
41147,"('charming_ADJ', 'adventure_NOUN')",1
41152,"('regular_ADJ', 'problem_NOUN')",1
41154,"('extreme_ADJ', 'intricacy_NOUN')",1
41156,"('long_ADJ', 'run_NOUN')",1
41185,"('béret_ADJ', 'came_NOUN')",1
41188,"('next_ADJ', 'table_NOUN')",1
41230,"('next_ADJ', 'table_ADJ')",1
41239,"('easy_ADJ', 'conquest_NOUN')",1
41198,"('hair_ADJ', 'told_NOUN')",1
41214,"('great_ADJ', 'extent_NOUN')",1
41215,"('extent_NOUN', 'untrue_NOUN')",1
41366,"('day_NOUN', 'Gurofifth_ADJ')",1
41560,"('elderly_ADJ', 'lady_NOUN')",1
41505,"('dust_ADJ', 'round_NOUN')",1
41514,"('thirsty_NOUN', 'day_NOUN')",1
41567,"('great_ADJ', 'number_NOUN')",1
41603,"('disconnect_ADJ', 'question_NOUN')",1
41606,"('next_ADJ', 'moment_NOUN')",1
41614,"('festive_ADJ', 'crowd_NOUN')",1
41579,"('time_NOUN', 'turn_NOUN')",1
41496,"('sultry_ADJ', 'indoor_NOUN')",1
41417,"('crown_ADJ', 'Department_NOUN')",1
41421,"('Provincial_ADJ', 'Council_NOUN')",1
41383,"('opera_NOUN', 'singer_NOUN')",1
41425,"('Gurofifth_ADJ', 'learnt_NOUN')",1
41465,"('secret_ADJ', 'motive_NOUN')",1
41472,"('slender_NOUN', 'delicate_NOUN')",1
41473,"('delicate_NOUN', 'neck_NOUN')",1
41475,"('lovely_ADJ', 'grey_NOUN')",1
41476,"('grey_NOUN', 'eye_NOUN')",1
41487,"('asleep_NOUN', 'second_ADJ')",1
41132,"('people_NOUN', 'always_NOUN')",1
41131,"('Moscow_ADJ', 'people_NOUN')",1
40720,"('significant_ADJ', 'number_NOUN')",1
40722,"('engineer_NOUN', 'system_NOUN')",1
40723,"('system_NOUN', 'analyst_NOUN')",1
40728,"('work_NOUN', 'microprocessor_NOUN')",1
40734,"('engineer_NOUN', 'mathematics_NOUN')",1
40686,"('complex_ADJ', 'automation_NOUN')",1
40700,"('cost_NOUN', 'price_NOUN')",1
40708,"('manual_ADJ', 'operation_NOUN')",1
40738,"('approprite_ADJ', 'software_NOUN')",1
40746,"('equipment_NOUN', 'room_NOUN')",1
40750,"('modern_ADJ', 'computer_NOUN')",1
40678,"('auxiliary_ADJ', 'process_NOUN')",1
40590,"('someone_ADJ', 'get_NOUN')",1
40598,"('headlining_NOUN', 'band_NOUN')",1
40601,"('sudden_ADJ', 'everybody_NOUN')",1
40610,"('first_ADJ', 'number_NOUN')",1
40614,"('happy_ADJ', 'camper_NOUN')",1
40589,"('riot_ADJ', 'someone_ADJ')",1
40617,"('little_ADJ', 'nervous_NOUN')",1
40654,"('small_ADJ', 'consumption_NOUN')",1
40655,"('consumption_NOUN', 'level_NOUN')",1
40658,"('universal_ADJ', 'opportunitie_NOUN')",1
40661,"('solve_ADJ', 'task_NOUN')",1
40666,"('various_ADJ', 'physical_ADJ')",1
40667,"('physical_ADJ', 'nature_NOUN')",1
40675,"('basic_ADJ', 'technical_ADJ')",1
40632,"('intensive_ADJ', 'development_NOUN')",1
40627,"('great_ADJ', 'night_NOUN')",1
40645,"('facility_NOUN', 'creation_NOUN')",1
40641,"('new_ADJ', 'direction_NOUN')",1
41070,"('lower_ADJ', 'race_NOUN')",1
41022,"('dark_ADJ', 'eyebrow_NOUN')",1
41011,"('second_ADJ', 'year_NOUN')",1
41019,"('tall_NOUN', 'erect_ADJ')",1
41020,"('erect_ADJ', 'woman_NOUN')",1
41036,"('phonetic_ADJ', 'spelling_NOUN')",1
41128,"('decent_NOUN', 'people_NOUN')",1
41103,"('whole_ADJ', 'nature_NOUN')",1
41085,"('lower_NOUN', 'race_NOUN')",1
40910,"('view_NOUN', 'pear_NOUN')",1
40923,"('new_ADJ', 'person_NOUN')",1
40862,"('auburn_ADJ', 'hair_NOUN')",1
40889,"('light_ADJ', 'come_NOUN')",1
40941,"('new_ADJ', 'arrival_NOUN')",1
40978,"('white_ADJ', 'dog_NOUN')",1
40953,"('medium_ADJ', 'height_NOUN')",1
40958,"('white_ADJ', 'Pomeranian_ADJ')",1
40959,"('Pomeranian_ADJ', 'dog_NOUN')",1
40964,"('public_ADJ', 'garden_NOUN')",1
40967,"('square_NOUN', 'several_ADJ')",1
38298,"('early_ADJ', 'version_NOUN')",1
38305,"('underlying_ADJ', 'command_NOUN')",1
38306,"('command_NOUN', 'line_NOUN')",1
38307,"('line_NOUN', 'compiler_NOUN')",1
38347,"('performance_NOUN', 'penalty_NOUN')",1
38359,"('kernel_ADJ', 'extension_NOUN')",1
38287,"('emulation_NOUN', 'software_ADJ')",1
38286,"('party_NOUN', 'emulation_NOUN')",1
38285,"('Macs_NOUN', 'third_ADJ')",1
38209,"('transition_NOUN', 'job_NOUN')",1
38219,"('developmental_ADJ', 'life_NOUN')",1
38193,"('annual_ADJ', 'Apple_NOUN')",1
38190,"('keynote_NOUN', 'address_NOUN')",1
38257,"('new_ADJ', 'Os_NOUN')",1
38265,"('binary_ADJ', 'translation_NOUN')",1
38266,"('translation_NOUN', 'layer_NOUN')",1
38281,"('classic_ADJ', 'mode_NOUN')",1
38255,"('Intel_ADJ', 'CPU_NOUN')",1
38241,"('software_ADJ', 'work_NOUN')",1
38236,"('new_ADJ', 'O_NOUN')",1
38244,"('new_ADJ', 'hardware_NOUN')",1
38551,"('drop_ADJ', 'shadow_NOUN')",1
38557,"('text_NOUN', 'element_NOUN')",1
38567,"('sheet_NOUN', 'document_NOUN')",1
38568,"('document_NOUN', 'modal_ADJ')",1
38569,"('modal_ADJ', 'dialog_ADJ')",1
38570,"('dialog_ADJ', 'box_NOUN')",1
38573,"('specific_ADJ', 'window_NOUN')",1
38547,"('multimedia_NOUN', 'professional_NOUN')",1
38542,"('color_ADJ', 'matching_NOUN')",1
38612,"('stop_NOUN', 'button_NOUN')",1
38616,"('human_ADJ', 'interface_NOUN')",1
38617,"('interface_NOUN', 'guideline_NOUN')",1
38622,"('many_ADJ', 'application_NOUN')",1
38627,"('keyboard_ADJ', 'shortcut_NOUN')",1
38631,"('addition_NOUN', 'new_ADJ')",1
38632,"('new_ADJ', 'service_NOUN')",1
38586,"('menu_NOUN', 'bar_NOUN')",1
38591,"('UI_ADJ', 'behavioral_ADJ')",1
38604,"('column_NOUN', 'view_NOUN')",1
38592,"('behavioral_ADJ', 'change_NOUN')",1
38597,"('audio_NOUN', 'file_NOUN')",1
38601,"('progress_NOUN', 'bar_NOUN')",1
38436,"('personal_ADJ', 'computer_NOUN')",1
38441,"('hacked_ADJ', 'version_NOUN')",1
38443,"('OS_NOUN', 'compatible_ADJ')",1
38449,"('Osx86_NOUN', 'community_NOUN')",1
38457,"('worldwide_ADJ', 'Developers_NOUN')",1
38458,"('Developers_NOUN', 'conference_NOUN')",1
38418,"('platform_NOUN', 'capability_NOUN')",1
38411,"('Powerpc_ADJ', 'build_NOUN')",1
38412,"('build_NOUN', 'support_NOUN')",1
38417,"('cross_NOUN', 'platform_NOUN')",1
38424,"('many_ADJ', 'architecture_NOUN')",1
38429,"('include_ADJ', 'support_NOUN')",1
38497,"('ripple_ADJ', 'effect_NOUN')",1
38500,"('major_ADJ', 'difference_NOUN')",1
38515,"('window_NOUN', 'element_NOUN')",1
38516,"('element_NOUN', 'text_NOUN')",1
38517,"('text_NOUN', 'graphic_ADJ')",1
37843,"('window_ADJ', 'manager_NOUN')",1
37817,"('option_ADJ', 'component_NOUN')",1
37852,"('good_ADJ', 'integration_NOUN')",1
37885,"('early_ADJ', 'release_NOUN')",1
37887,"('standard_ADJ', 'hardware_ADJ')",1
37888,"('hardware_ADJ', 'platform_NOUN')",1
37892,"('full_ADJ', 'line_NOUN')",1
37894,"('computer_NOUN', 'laptop_NOUN')",1
37895,"('laptop_NOUN', 'desktop_NOUN')",1
37906,"('processor_NOUN', 'later_ADJ')",1
37907,"('later_ADJ', 'version_NOUN')",1
37858,"('native_ADJ', 'quartz_NOUN')",1
37861,"('system_NOUN', 'earlier_ADJ')",1
37711,"('software_ADJ', 'package_NOUN')",1
37727,"('platform_NOUN', 'compatible_NOUN')",1
37693,"('first_ADJ', 'product_NOUN')",1
37770,"('programming_NOUN', 'interface_NOUN')",1
37776,"('compliant_ADJ', 'many_ADJ')",1
37777,"('many_ADJ', 'software_ADJ')",1
37778,"('software_ADJ', 'packages_NOUN')",1
37762,"('version_NOUN', 'later_ADJ')",1
37911,"('older_ADJ', 'hardware_NOUN')",1
38083,"('older_ADJ', 'application_NOUN')",1
38088,"('older_ADJ', 'operat_ADJ')",1
38089,"('system_NOUN', 'classic_ADJ')",1
38071,"('emulation_NOUN', 'environment_NOUN')",1
38047,"('graphic_NOUN', 'acceleration_NOUN')",1
38057,"('supported_ADJ', 'hardware_NOUN')",1
38145,"('alternative_ADJ', 'platform_NOUN')",1
38161,"('various_ADJ', 'medium_NOUN')",1
38162,"('medium_NOUN', 'outlet_NOUN')",1
38139,"('idea_NOUN', 'behind_NOUN')",1
38118,"('article_NOUN', 'Apple_NOUN')",1
38132,"('-name_ADJ', 'Marklar_NOUN')",1
38044,"('specific_ADJ', 'hardware_NOUN')",1
37972,"('installation_NOUN', 'disc_NOUN')",1
37924,"('pre_ADJ', 'date_NOUN')",1
37925,"('date_NOUN', 'Apple_NOUN')",1
37934,"('functional_ADJ', 'requirement_NOUN')",1
38027,"('Firmware_ADJ', 'interface_NOUN')",1
38033,"('clock_ADJ', 'rate_NOUN')",1
37991,"('pre_ADJ', 'g3_NOUN')",1
37980,"('newer_ADJ', 'version_NOUN')",1
37992,"('g3_NOUN', 'power_NOUN')",1
37993,"('power_NOUN', 'Macintosh_ADJ')",1
37994,"('Macintosh_ADJ', 'system_NOUN')",1
38639,"('grammar_NOUN', 'checker_NOUN')",1
38640,"('checker_NOUN', 'special_ADJ')",1
39258,"('bug_NOUN', 'fix_NOUN')",1
39259,"('fix_NOUN', 'kernel_ADJ')",1
39260,"('kernel_ADJ', 'panic_NOUN')",1
39254,"('countless_ADJ', 'setback_NOUN')",1
39229,"('initial_ADJ', 'launch_NOUN')",1
39241,"('great_ADJ', 'accomplishment_NOUN')",1
39311,"('upgrade_ADJ', 'CDs_NOUN')",1
39314,"('full_ADJ', 'install_NOUN')",1
39322,"('specific_ADJ', 'file_NOUN')",1
39323,"('file_NOUN', 'Apple_NOUN')",1
39330,"('actual_ADJ', 'strip_ADJ')",1
39284,"('better_ADJ', 'performance_NOUN')",1
39288,"('missing_ADJ', 'feature_NOUN')",1
39295,"('free_ADJ', 'upgrade_NOUN')",1
39148,"('new_ADJ', 'operat_ADJ')",1
39154,"('gain_ADJ', 'feedback_NOUN')",1
39114,"('federal_ADJ', 'court_NOUN')",1
39117,"('southern_ADJ', 'district_NOUN')",1
39224,"('mainstream_NOUN', 'adoption_NOUN')",1
39204,"('initial_ADJ', 'version_NOUN')",1
39210,"('application_NOUN', 'available_ADJ')",1
39216,"('independent_ADJ', 'developer_NOUN')",1
39219,"('many_ADJ', 'critic_NOUN')",1
39170,"('first_ADJ', 'public_ADJ')",1
39171,"('public_ADJ', 'availability_NOUN')",1
39175,"('many_ADJ', 'changes_NOUN')",1
39180,"('customer_NOUN', 'feedback_NOUN')",1
39491,"('brushed_ADJ', 'metal_ADJ')",1
39492,"('metal_ADJ', 'interface_NOUN')",1
39493,"('interface_NOUN', 'fast_ADJ')",1
39494,"('fast_ADJ', 'user_NOUN')",1
39495,"('user_NOUN', 'switching_NOUN')",1
39498,"('Window_ADJ', 'manager_NOUN')",1
39506,"('videoconference_ADJ', 'feature_NOUN')",1
39466,"('improved_ADJ', 'performance_NOUN')",1
39472,"('extensive_ADJ', 'update_ADJ')",1
39473,"('update_ADJ', 'yet_NOUN')",1
39513,"('much_ADJ', 'greater_ADJ')",1
39548,"('150+_NOUN', 'new_ADJ')",1
39553,"('Panther_NOUN', 'certain_ADJ')",1
39554,"('certain_ADJ', 'older_ADJ')",1
39555,"('older_ADJ', 'machine_NOUN')",1
39519,"('early_ADJ', 'G3_NOUN')",1
39520,"('G3_NOUN', 'computer_NOUN')",1
39368,"('first_ADJ', 'release_NOUN')",1
39372,"('code_ADJ', 'name_NOUN')",1
39378,"('great_ADJ', 'performance_NOUN')",1
39382,"('sleeker_ADJ', 'look_NOUN')",1
