,trigram,freq
31969,"('voice_NOUN', '“It_ADJ', '’s_NOUN')",1
31888,"('school_NOUN', 'Dad_NOUN', 'grounded_NOUN')",1
32514,"('hard_ADJ', 'time_NOUN', 'right_ADJ')",1
32486,"('gossip_NOUN', 'like_ADP', 'old_ADJ')",1
32447,"('’m_NOUN', 'pretty_NOUN', 'sure_ADJ')",1
32446,"('“I_ADJ', '’m_NOUN', 'pretty_NOUN')",1
32627,"('likely_ADJ', 'junk_NOUN', 'mail_NOUN')",1
32563,"('tension_NOUN', 'Charlie_PROPN', 'burst_ADJ')",1
32544,"('“I_ADJ', '’m_NOUN', 'happy_ADJ')",1
32258,"('clandestine_ADJ', 'world_NOUN', 'full_NOUN')",1
32246,"('norm_ADJ', 'people_NOUN', 'human_ADJ')",1
32247,"('people_NOUN', 'human_ADJ', 'people_NOUN')",1
32403,"('little_ADJ', 'healthy_ADJ', 'competition_NOUN')",1
32331,"('insignificant_ADJ', 'hardly_ADV', 'crucial_ADJ')",1
34854,"('uncannily_ADJ', 'accurate_ADJ', 'vision_NOUN')",1
34780,"('mate_NOUN', '’s_ADP', 'death_NOUN')",1
34804,"('vampire_ADJ', 'royal_ADJ', 'family_NOUN')",1
34575,"('semester_NOUN', '’s_ADP', 'tuition_NOUN')",1
35173,"('cold_ADJ', '“You_ADP', '’d_NOUN')",1
35124,"('page_NOUN', 'death_ADJ', 'toll_NOUN')",1
35123,"('front_ADJ', 'page_NOUN', 'death_ADJ')",1
35232,"('eye_NOUN', '“we_PRON', '’ve_NOUN')",1
33880,"('minute_NOUN', '“I_ADJ', '’m_NOUN')",1
33895,"('usual_ADJ', 'parting_NOUN', 'command_NOUN')",1
33611,"('tonight_NOUN', '’s_ADP', 'agenda_NOUN')",1
34271,"('name_NOUN', 'address_NOUN', 'social_ADJ')",1
34270,"('information_NOUN', 'name_NOUN', 'address_NOUN')",1
34269,"('repetitive_ADJ', 'information_NOUN', 'name_NOUN')",1
34358,"('avid_ADJ', 'hiker_NOUN', 'Plentiful_ADJ')",1
34359,"('hiker_NOUN', 'Plentiful_ADJ', 'wildlife_NOUN')",1
34006,"('face_NOUN', 'flush_VERB', 'purple_NOUN')",1
29568,"('clear_ADJ', 'chimney_NOUN', 'top_NOUN')",1
29081,"('madam_NOUN', 'speak_VERB', 'lower_NOUN')",1
29078,"('heave_NOUN', ""'s_PART"", 'sake_NOUN')",1
29242,"('face_NOUN', 'gett_VERB', 'clearer_NOUN')",1
29180,"('length_NOUN', 'however_ADV', 'mrs_NOUN')",1
29875,"('lot_NOUN', 'Doesn_ADV', '’t_ADJ')",1
29745,"('protector_NOUN', '’s_DET', 'attention_NOUN')",1
28599,"('way_NOUN', 'mister_NOUN', 'Collins_NOUN')",1
28565,"('distant_ADJ', 'civility_NOUN', 'mister_NOUN')",1
28555,"('last_ADJ', 'mister_NOUN', 'Collins_NOUN')",1
28577,"('Darcy_NOUN', ""'s_PART"", 'contempt_NOUN')",1
28305,"('acquaintance_NOUN', 'mister_NOUN', 'Collins_NOUN')",1
29007,"('mother_NOUN', ""'s_PART"", 'word_NOUN')",1
28696,"('observation_NOUN', 'give_VERB', 'birth_NOUN')",1
28843,"('charming_NOUN', 'young_ADJ', 'man_NOUN')",1
31141,"('much_ADJ', 'abuse_VERB', 'copy_NOUN')",1
30987,"('country_NOUN', 'five_NUM', 'unsolve_ADJ')",1
31010,"('homicide_NOUN', 'list_NOUN', 'Dad_NOUN')",1
31002,"('“I_ADJ', 'think_NOUN', 'phoenix_NOUN')",1
30993,"('last_ADJ', 'two_NUM', 'week_NOUN')",1
31120,"('example_NOUN', 'without_ADP', 'much_ADJ')",1
31034,"('safe_ADJ', 'little_ADJ', 'town_NOUN')",1
31043,"('several_ADJ', 'hit_NOUN', 'list_NOUN')",1
31636,"('“I_ADJ', 'spend_NOUN', 'time_NOUN')",1
31588,"('enthusiasm_NOUN', 'vanish_VERB', '“Fantastic_ADJ')",1
31730,"('good_ADJ', 'v_NOUN', 'evil_NOUN')",1
31428,"('year_NOUN', '“I_ADJ', '’ve_NOUN')",1
31427,"('school_NOUN', 'year_NOUN', '“I_ADJ')",1
31454,"('eye_ADJ', 'crinkling_NOUN', 'grin_NOUN')",1
31453,"('unexpect_ADJ', 'eye_ADJ', 'crinkling_NOUN')",1
31363,"('wary_ADJ', '“Don_PROPN', '’t_ADJ')",1
31381,"('voice_NOUN', 'get_PART', 'gruffer_NOUN')",1
30336,"('boyfriend_NOUN', '’s_DET', 'benefit_NOUN')",1
30298,"('sheeting_ADJ', 'rain_NOUN', '“Don_NOUN')",1
30429,"('tension_NOUN', 'I_PRON', 'felt_NOUN')",1
30403,"('word_NOUN', 'like_ADP', 'destiny_NOUN')",1
30900,"('separation_NOUN', 'hover_VERB', 'invisible_ADJ')",1
30181,"('Dad_NOUN', 'metal_ADJ', '’s_NOUN')",1
30180,"('first_ADJ', 'Dad_NOUN', 'metal_ADJ')",1
30773,"('unexplained_ADJ', 'three_NUM', '-day_ADJ')",1
30735,"('till_NOUN', 'nine_NUM', 'thirty_NOUN')",1
30694,"('motorcycle_NOUN', 'I_PRON', '’_NOUN')",1
30716,"('’t_ADJ', 'spend_NOUN', 'time_NOUN')",1
30870,"('punishment_NOUN', 'without_ADP', 'complaining_NOUN')",1
30815,"('’t_NOUN', 'precisely_ADV', 'aware_ADJ')",1
30830,"('second_ADJ', 'story_NOUN', 'window_NOUN')",1
30585,"('giant_NOUN', 'mysterious_ADJ', 'wolve_NOUN')",1
40006,"('flat_ADJ', 'black_ADJ', 'box_NOUN')",1
40174,"('present_NOUN', 'last_ADJ', 'year_NOUN')",1
40173,"('birthday_NOUN', 'present_NOUN', 'last_ADJ')",1
40201,"('disastrous_ADJ', 'eighteenth_ADJ', 'birthday_NOUN')",1
39821,"('people_NOUN', 'take_VERB', 'marriage_NOUN')",1
39823,"('marriage_NOUN', 'seriously_ADV', 'mature_NOUN')",1
38894,"('Cullens_NOUN', ""'_ADP"", 'drive_NOUN')",1
40620,"('selfless_NOUN', 'I_PRON', 'knew_NOUN')",1
40650,"('“I_ADJ', '’m_NOUN', 'serious_ADJ')",1
40649,"('hyperbole_NOUN', '“I_ADJ', '’m_NOUN')",1
40588,"('head_NOUN', '“Another_DET', 'time_NOUN')",1
39127,"('unanswered_ADJ', 'e_ADJ', 'mail_NOUN')",1
39274,"('lip_NOUN', 'marble_ADJ', 'hard_ADJ')",1
39273,"('cool_ADJ', 'lip_NOUN', 'marble_ADJ')",1
39110,"('window_NOUN', 'seem_VERB', 'oblivious_ADJ')",1
39667,"('life_NOUN', 'take_VERB', 'care_NOUN')",1
39768,"('life_NOUN', 'alter_NOUN', 'mistake_NOUN')",1
39727,"('mother_NOUN', 'someone_PRON', 'thoughtful_ADJ')",1
39679,"('craziest_ADJ', 'plan_NOUN', 'good_ADJ')",1
39543,"('groaning_NOUN', '“Tell_ADV', 'Ren&#_NOUN')",1
39455,"('low_ADJ', 'throaty_NOUN', 'sound_NOUN')",1
41797,"('anything_NOUN', 'I_PRON', '’m_NOUN')",1
41780,"('rotten_NOUN', 'liar_NOUN', 'Dad_NOUN')",1
41916,"('normal_ADJ', 'flush_VERB', 'light_NOUN')",1
41930,"('ten_NOUN', 'mile_NOUN', 'radius_NOUN')",1
41739,"('father_NOUN', '’s_DET', 'preference_NOUN')",1
41616,"('glare_NOUN', 'turn_VERB', 'icy_NOUN')",1
41574,"('tone_NOUN', '“I_ADJ', '’m_NOUN')",1
41662,"('time_NOUN', 'without_ADP', 'complain_NOUN')",1
42370,"('step_NOUN', '“What_DET', '’s_NOUN')",1
42377,"('nice_NOUN', 'time_NOUN', 'tonight_NOUN')",1
42054,"('danger_NOUN', '“I_ADJ', 'told_NOUN')",1
42081,"('natural_ADJ', 'teenage_NOUN', 'instinct_NOUN')",1
40917,"('ingredient_NOUN', 'human_ADJ', 'food_NOUN')",1
40916,"('raw_ADJ', 'ingredient_NOUN', 'human_ADJ')",1
41015,"('great_ADJ', 'Bell_PROPN', '“I_ADJ')",1
40824,"('“I_ADJ', 'didn’t_NOUN', 'realize_NOUN')",1
36480,"('potent_ADJ', 'every_DET', 'day_NOUN')",1
36623,"('glare_NOUN', 'relax_VERB', '“Carlisle_NOUN')",1
36653,"('family_NOUN', '’s_DET', 'presence_NOUN')",1
36594,"('fact_NOUN', 'Seventy_NUM', 'year_NOUN')",1
36246,"('dagger_NOUN', 'like_ADP', 'teeth_NOUN')",1
36238,"('enormous_ADJ', 'gray_NOUN', 'wolf_NOUN')",1
36272,"('lie_ADJ', 'aloud_NOUN', '“Werewolve_NOUN')",1
36364,"('time_NOUN', '“the_DET', 'last_ADJ')",1
36959,"('hundred_ADJ', 'thousand_NOUN', 'year_NOUN')",1
37034,"('derogatory_ADJ', 'slur_NOUN', 'bloodsucker_NOUN')",1
37035,"('slur_NOUN', 'bloodsucker_NOUN', 'leech_ADJ')",1
37116,"('burning_ADJ', 'gole_ADJ', 'eyes_NOUN')",1
37036,"('bloodsucker_NOUN', 'leech_ADJ', 'parasite_NOUN')",1
37046,"('velvet_ADJ', 'voice_NOUN', '“I_ADJ')",1
36671,"('moment_NOUN', '“the_DET', 'situation_NOUN')",1
36716,"('life_NOUN', 'many_ADJ', 'time_NOUN')",1
36847,"('word_NOUN', '“I_ADJ', 'can’t_NOUN')",1
36809,"('cool_ADJ', 'stone_NOUN', 'embrace_NOUN')",1
35680,"('voice_NOUN', 'turn_VERB', 'plead_NOUN')",1
35671,"('little_ADJ', 'bit_NOUN', 'darker_ADJ')",1
35338,"('people_NOUN', 'whose_PRON', 'life_NOUN')",1
35369,"('Ronald_ADJ', 'albrook_NOUN', 'people_NOUN')",1
35509,"('mouth_NOUN', 'fall_VERB', 'open_ADJ')",1
36071,"('quality_NOUN', '“I_ADJ', 'hope_NOUN')",1
36057,"('quality_NOUN', '“I_ADJ', 'think_NOUN')",1
36000,"('thought_NOUN', '“I_ADJ', 'think_NOUN')",1
35806,"('eye_NOUN', 'stay_VERB', 'wary_NOUN')",1
35808,"('wary_NOUN', '“I_ADJ', '’m_NOUN')",1
38297,"('natural_ADJ', 'relax_ADJ', 'sound_NOUN')",1
38108,"('persistent_NOUN', 'uncomfortable_ADJ', 'intrusion_NOUN')",1
38113,"('specific_ADJ', 'mental_ADJ', 'picture_NOUN')",1
38142,"('’s_NOUN', 'face_VERB', 'crumple_ADJ')",1
38768,"('country_NOUN', 'attending_VERB', 'college_NOUN')",1
38799,"('good_ADJ', 'Italian_ADJ', 'sport_NOUN')",1
38558,"('’t_NOUN', 'know_VERB', 'anything_NOUN')",1
38473,"('final_ADJ', 'bell_ADJ', 'rang_NOUN')",1
37455,"('year_NOUN', '’s_ADP', 'prom_NOUN')",1
37438,"('tassel_NOUN', 'neon_NUM', '-bright_ADJ')",1
37434,"('graduation_NOUN', 'gown_NOUN', 'hat_NOUN')",1
37399,"('taste_ADJ', 'able_ADJ', 'Sign_NOUN')",1
37398,"('touchable_ADJ', 'taste_ADJ', 'able_ADJ')",1
37426,"('yearbook_NOUN', 'class_NOUN', 'ring_NOUN')",1
37555,"('light_ADJ', 'brown_ADJ', 'hair_NOUN')",1
37228,"('werewolve_NOUN', '“I_ADJ', '’m_NOUN')",1
37192,"('snow_NOUN', 'cold_ADJ', 'neck_NOUN')",1
37303,"('reality_NOUN', 'Doesn_ADV', '’t_ADJ')",1
37821,"('gentle_NOUN', 'brown_ADP', 'eye_NOUN')",1
37669,"('point_NOUN', 'really_ADV', 'Ren&#_NOUN')",1
37660,"('dimension_ADJ', 'paper_NOUN', 'doll_NOUN')",1
37650,"('day_NOUN', 'perhaps_ADV', 'several_ADJ')",1
37601,"('narrow_ADJ', 'nose_NOUN', 'Alice_NOUN')",1
37799,"('mine_NOUN', 'Charlie_PROPN', 'un_ADJ')",1
37794,"('okay_NOUN', 'I_PRON', '’m_ADJ')",1
37708,"('everybody_NOUN', 'I_PRON', '’m_NOUN')",1
